barcodes,CD10,CD11b,CD11c,CD123,CD127,CD14,CD141,CD16,CD172a,CD185,CD19,CD192,CD197,CD21,CD24,CD25,CD269,CD27,CD278,CD279,CD3,CD304,CD319,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD56,CD66b,CD71,CD80,CD86,CD8a,CD95,FceRI,HLA-DR,IgD,IgG1-K-Isotype-Control,IgM,KLRG1,TCR-Va24-Ja18,TCR-Va7.2,TCR-a/b,TCR-g/d
1968782e4f8711eb841542010a19c80f,1,0,5,0,7,1,3,2,6,3,2,3,3,0,8,1,1,7,1,3,57,1,7,11,0,7,4,30,10,105,1,5,4,0,64,33,0,8,2,1,2,233,2,5,9,18
1968787e4f8711eb841542010a19c80f,1,0,0,3,5,2,7,3,6,0,3,8,10,0,13,3,3,9,1,2,34,0,1,4,0,220,2,12,34,2,2,9,2,1,14,13,1,5,0,0,3,16,4,0,9,45
196879004f8711eb841542010a19c80f,1,1,3,2,9,2,2,4,3,0,1,8,5,3,4,4,2,41,0,25,124,0,2,2,0,2,2,13,102,13,0,3,3,3,8,38,1,5,1,0,4,184,6,18,44,33
1968798c4f8711eb841542010a19c80f,0,0,0,3,2,4,4,6,8,0,5,7,9,6,15,3,2,4,0,2,18,1,2,14,0,12,2,16,6,1,0,1,2,1,12,7,2,6,1,1,3,7,7,0,8,25
19687a184f8711eb841542010a19c80f,2,0,0,1,6,3,6,4,6,2,2,7,1,1,12,8,0,38,7,7,343,1,0,20,0,186,4,42,14,3,0,2,7,0,11,2,3,4,0,2,2,7,2,0,152,24
19687a684f8711eb841542010a19c80f,0,1,2,5,3,3,1,6,9,1,2,2,3,1,5,0,4,8,3,8,50,0,2,12,0,170,1,50,8,6,1,7,2,0,12,8,2,10,1,2,2,7,5,0,10,30
19687ad64f8711eb841542010a19c80f,2,1,3,4,1,3,1,9,6,1,199,5,10,33,994,7,2,10,0,4,5,1,1,6,4,2,29,639,2,4,2,24,7,0,17,6,2,105,2,2,491,9,8,0,6,81
19687b584f8711eb841542010a19c80f,2,1,1,2,10,5,0,1,6,1,4,3,8,1,5,3,0,28,9,4,461,0,0,16,0,174,8,175,16,1,0,0,2,0,9,2,0,2,0,0,2,7,3,0,141,26
19687ba84f8711eb841542010a19c80f,1,0,2,3,17,4,5,4,9,1,5,5,11,2,15,1,1,90,4,1,180,1,2,35,0,192,3,94,11,7,1,5,2,0,14,15,3,12,1,1,7,17,4,1,63,30
19687c344f8711eb841542010a19c80f,2,6,348,22,0,185,12,1,156,1,6,30,3,0,11,2,0,3,1,4,20,2,2,29,4,26,11,18,57,4,9,0,6,23,18,55,0,27,3,0,5,9,4,0,11,35
19687cc04f8711eb841542010a19c80f,3,0,2,6,3,3,3,2,3,0,7,7,1,0,6,0,0,24,12,81,312,0,1,5,0,251,0,6,229,3,1,5,3,0,10,78,2,10,2,4,4,18,4,1,41,40
19687d104f8711eb841542010a19c80f,2,0,0,3,2,7,3,4,2,1,5,3,5,0,10,0,0,9,0,4,35,0,2,2,1,177,2,11,72,4,0,1,3,0,9,41,3,2,1,0,1,9,7,0,7,22
19687d9c4f8711eb841542010a19c80f,4,0,5,71,11,7,4,10,6,27,712,6,15,176,83,0,1,44,12,1,357,0,4,217,30,380,86,607,11,8,23,38,1,3,16,18,4,442,121,0,97,21,6,0,30,296
19687e1e4f8711eb841542010a19c80f,1,0,4,1,2,1,2,2,1,2,1,6,6,0,9,3,0,46,9,22,248,1,0,10,0,197,3,18,159,3,0,1,4,1,7,119,3,15,0,0,7,13,2,0,51,38
19687ea04f8711eb841542010a19c80f,5,0,0,4,15,5,4,1,7,0,11,9,3,0,8,9,4,35,8,23,120,0,0,4,0,222,2,10,249,11,3,15,2,0,6,70,0,8,0,0,3,6,4,0,29,37
19687ef04f8711eb841542010a19c80f,3,0,5,0,3,4,3,6,8,1,2,1,5,2,14,2,3,25,0,6,86,2,2,8,0,230,4,29,20,5,1,0,7,1,7,31,2,6,2,2,3,12,6,0,26,33
19687f864f8711eb841542010a19c80f,3,0,1,1,1,7,1,7,1,0,3,2,7,0,7,0,1,13,0,2,78,1,2,40,0,134,3,19,10,2,2,1,0,0,15,5,1,4,3,2,3,8,3,0,9,28
196880084f8711eb841542010a19c80f,1,0,1,0,8,3,5,2,7,1,5,7,7,0,10,4,1,49,3,19,97,1,4,2,0,5,3,29,116,11,1,1,2,3,105,34,1,4,1,4,5,273,11,14,17,46
196880584f8711eb841542010a19c80f,1,0,6,1,9,2,2,1,5,0,7,4,6,6,12,1,2,81,5,3,249,0,2,31,1,1,0,602,3,5,0,0,9,0,411,7,2,8,1,0,2,4,2,0,96,33
196880da4f8711eb841542010a19c80f,3,1,0,3,2,7,0,1,5,1,0,2,5,1,6,17,2,83,8,12,268,0,1,17,7,139,2,63,28,1,1,3,1,0,8,59,3,5,1,1,2,3,4,0,82,33
1968815c4f8711eb841542010a19c80f,3,0,3,66,1,4,9,3,29,15,368,1,8,145,53,9,7,4,0,7,30,0,1,45,19,2,53,139,18,4,2,51,4,1,12,3,3,489,50,4,16,9,7,1,18,301
196881ac4f8711eb841542010a19c80f,4,2,9,0,7,2,4,8,4,0,3,3,8,2,14,1,1,64,14,21,177,3,5,4,0,2,1,20,113,53,1,4,2,0,771,16,3,4,1,1,5,6,11,0,22,39
196882384f8711eb841542010a19c80f,3,0,5,6,3,7,2,2,3,1,5,3,4,1,9,2,5,8,1,12,50,2,0,5,0,162,1,7,110,3,2,2,2,0,9,80,3,10,0,1,0,9,6,1,9,34
196882ba4f8711eb841542010a19c80f,2,0,5,4,12,5,0,4,4,0,3,2,7,1,13,4,2,3,3,36,146,1,2,6,0,200,1,5,142,5,0,0,5,1,12,95,0,8,0,1,5,130,4,0,19,40
196883464f8711eb841542010a19c80f,1,4,203,11,2,82,10,5,158,1,4,38,4,0,11,1,3,3,1,1,16,0,1,20,3,25,9,17,30,4,0,5,7,18,10,27,2,68,1,0,1,8,3,1,10,32
196883964f8711eb841542010a19c80f,2,19,426,9,0,441,39,9,257,2,9,108,8,1,16,13,6,1,2,12,16,1,5,162,17,78,24,20,88,6,0,19,9,114,18,171,8,176,0,3,3,12,12,1,32,59
1968840e4f8711eb841542010a19c80f,7,0,1,18,1,7,1,2,3,8,444,5,7,152,82,1,6,1,0,5,10,1,2,88,17,3,46,215,10,8,0,6,2,0,13,3,38,283,118,0,57,19,3,0,7,142
1968849a4f8711eb841542010a19c80f,1,0,0,4,9,10,4,5,2,0,6,3,18,0,9,8,0,40,8,3,333,3,0,30,1,179,0,74,14,1,0,1,3,1,17,9,0,7,0,0,6,16,1,0,73,30
196884ea4f8711eb841542010a19c80f,4,35,477,16,2,352,20,7,286,2,8,72,8,4,16,5,4,8,2,6,33,0,6,132,13,31,17,23,43,5,0,13,12,175,21,157,8,157,0,6,9,32,5,2,21,96
1968856c4f8711eb841542010a19c80f,3,0,2,5,8,0,6,4,12,1,4,6,12,1,16,4,0,102,8,34,319,3,3,3,0,194,6,7,142,10,0,6,6,1,8,129,7,2,0,1,0,15,1,0,92,35
196885ee4f8711eb841542010a19c80f,2,0,3,3,7,5,3,6,5,0,7,5,6,2,16,2,2,25,11,23,190,0,3,23,0,246,7,21,171,4,2,0,0,0,10,48,5,8,0,2,1,10,6,1,49,43
196886524f8711eb841542010a19c80f,4,1,5,3,3,2,1,7,5,0,7,5,3,2,14,1,0,25,5,58,174,1,11,7,0,1,1,9,332,9,1,0,4,0,146,85,0,6,0,2,4,53,3,0,33,31
196886de4f8711eb841542010a19c80f,2,2,3,1,2,5,1,3,9,0,2,8,8,0,14,0,2,26,4,6,114,3,2,5,2,157,2,16,77,7,1,2,6,2,13,54,1,7,0,2,3,17,8,1,26,31
196887604f8711eb841542010a19c80f,3,0,1,0,10,5,3,3,3,0,3,2,8,2,14,6,4,58,12,8,194,1,2,53,0,159,3,78,7,6,0,7,2,0,5,10,3,7,0,1,3,20,2,0,99,40
196887b04f8711eb841542010a19c80f,1,0,1,2,3,4,3,7,9,0,5,5,4,0,15,0,0,72,1,4,133,0,0,171,1,189,2,99,14,9,2,4,4,0,5,13,1,4,0,1,1,12,8,0,34,34
1968886e4f8711eb841542010a19c80f,1,0,511,137,2,9,264,2278,291,0,5,3,12,0,9,0,2,1,0,1,5,0,5,6,0,34,7,376,7,7,0,33,6,28,11,31,4,28,0,1,5,17,6,1,17,50
196888f04f8711eb841542010a19c80f,1,0,3,53,4,4,6,6,6,6,383,2,7,64,18,2,5,10,1,8,19,3,0,37,16,3,69,109,10,6,2,65,2,3,9,4,5,443,34,1,68,12,2,0,14,64
196889904f8711eb841542010a19c80f,4,1,2,5,7,9,2,8,4,0,6,5,12,3,14,3,0,120,3,3,203,3,2,18,0,4,2,267,12,8,0,0,5,1,531,6,0,8,1,2,3,15,5,0,48,46
196889e04f8711eb841542010a19c80f,5,0,4,11,2,23,5,11,9,15,326,25,30,92,56,3,15,14,0,299,274,3,3,35,19,53,70,154,17,16,2,36,25,1,28,7,7,306,23,10,20,73,5,0,13,199
19688a584f8711eb841542010a19c80f,1,0,6,3,17,2,13,5,2,0,6,9,0,0,7,2,2,6,0,5,28,3,1,15,0,2,1,21,8,4,0,1,1,0,184,11,4,9,0,4,0,6,3,0,14,33
19688ada4f8711eb841542010a19c80f,0,1,1,1,34,2,3,4,9,0,10,5,41,2,15,3,1,176,7,9,475,1,1,33,1,352,5,91,130,4,0,3,3,2,12,60,1,4,0,1,5,4,5,0,272,22
19688b344f8711eb841542010a19c80f,2,0,1,1,34,2,3,5,1,1,4,6,7,2,14,5,0,26,2,14,104,0,4,5,0,56,5,27,77,6,0,2,3,2,319,12,1,8,0,2,4,140,1,0,45,29
19688bc04f8711eb841542010a19c80f,2,0,60,0,1,3,2,33,19,1,4,7,11,2,11,3,2,10,9,53,591,0,13,12,0,267,4,584,215,6,1,3,4,3,12,223,0,29,4,0,4,615,4,0,55,58
19688c424f8711eb841542010a19c80f,1,2,1,3,13,6,1,6,1,1,5,7,9,1,11,1,2,48,6,3,411,0,1,35,0,166,3,130,13,2,0,2,4,2,7,10,3,9,1,1,0,8,2,0,140,41
19688c924f8711eb841542010a19c80f,5,0,1,2,1,2,5,2,6,0,5,2,9,3,10,0,2,8,0,6,45,0,0,4,0,2,3,166,6,5,2,0,5,0,201,6,2,11,0,1,2,12,0,0,12,29
19688d284f8711eb841542010a19c80f,5,0,1,1,12,4,2,4,7,0,4,4,10,0,12,2,6,29,4,4,392,2,1,61,0,200,4,111,15,11,0,0,6,2,14,26,6,2,0,1,3,13,5,0,110,37
19688da04f8711eb841542010a19c80f,3,0,1,3,12,7,2,6,3,0,6,7,6,2,13,15,2,6,12,6,243,0,1,4,1,208,1,23,117,6,2,23,3,0,18,122,1,7,1,1,6,15,3,1,58,33
19688e224f8711eb841542010a19c80f,0,0,1,1,12,4,8,6,3,1,5,0,13,0,8,5,4,77,7,4,347,1,1,39,0,172,1,155,11,7,0,4,3,3,9,6,1,7,0,0,1,4,4,0,146,52
19688e864f8711eb841542010a19c80f,3,0,152,2,4,3,6,49,26,1,5,8,12,1,14,0,1,5,0,7,21,2,5,150,0,9,4,399,14,395,0,14,2,1,21,16,1,9,1,2,9,24,3,2,20,49
19688f084f8711eb841542010a19c80f,3,0,4,0,8,2,4,5,10,0,3,1,9,1,14,5,1,15,6,3,529,1,3,68,0,202,4,106,13,5,0,2,4,1,9,8,3,3,3,1,1,8,2,0,111,31
19688f8a4f8711eb841542010a19c80f,0,0,2,6,0,7,1,2,3,13,480,4,9,105,33,5,0,3,0,1,12,1,1,68,21,2,63,146,7,9,8,47,2,1,10,5,18,562,2,0,17,11,2,0,3,101
19688fda4f8711eb841542010a19c80f,4,0,4,1,23,5,3,6,5,0,2,3,5,4,11,6,1,20,8,3,441,1,0,6,0,180,2,6,214,3,0,16,1,1,8,121,2,3,1,0,7,11,3,0,133,22
1968905c4f8711eb841542010a19c80f,2,0,6,3,10,3,3,3,4,0,3,0,6,1,11,1,1,81,3,4,63,0,0,37,0,2,5,401,8,6,0,0,2,0,204,12,1,4,0,1,2,12,3,1,16,38
196890de4f8711eb841542010a19c80f,4,3,293,10,11,193,12,3,156,0,0,9,4,0,8,2,1,11,0,4,92,0,2,19,5,123,4,14,25,5,0,2,3,32,5,47,3,140,0,0,3,19,4,0,12,36
196891384f8711eb841542010a19c80f,10,0,2,9,0,4,8,3,6,19,164,3,11,65,94,2,3,2,0,6,9,0,0,57,19,3,57,189,11,3,0,21,5,2,14,5,0,253,42,0,14,8,6,0,9,87
196891c44f8711eb841542010a19c80f,6,18,785,60,2,197,21,18,289,1,3,41,4,2,15,1,4,5,3,4,24,7,3,140,9,47,9,20,78,18,2,22,11,186,123,97,5,108,1,4,4,21,6,0,25,40
196892504f8711eb841542010a19c80f,2,2,126,5,5,2,4,1034,29,0,7,7,4,1,17,0,1,3,0,7,12,1,8,174,0,14,5,208,12,70,0,0,6,1,12,5,0,7,1,4,4,126,5,0,11,34
196892c84f8711eb841542010a19c80f,0,0,1,3,1,4,6,5,4,2,229,4,9,43,387,0,2,9,0,1,13,1,2,2,8,1,18,273,10,3,2,11,4,2,24,5,3,184,2,0,3,6,5,0,3,76
196893224f8711eb841542010a19c80f,19,0,4,32,7,6,0,7,6,6,396,1,9,88,383,2,3,24,1,36,232,0,9,179,14,3,46,250,52,5,2,18,4,1,358,38,3,297,61,2,45,94,9,0,99,88
196893a44f8711eb841542010a19c80f,3,0,0,4,15,4,2,7,10,1,5,22,12,2,9,2,1,12,10,53,156,1,2,5,0,196,6,15,109,3,1,4,8,1,8,91,1,5,0,6,3,15,4,0,21,55
196894444f8711eb841542010a19c80f,2,0,3,0,6,1,3,4,9,0,8,3,9,2,9,0,2,23,0,6,60,1,1,9,0,1,5,157,5,10,1,3,10,0,194,7,1,6,1,2,1,10,6,0,19,42
1968949e4f8711eb841542010a19c80f,3,4,83,6,8,17,4,2,61,0,3,5,11,0,13,1,7,35,7,9,420,0,3,160,4,215,2,8,76,13,0,4,2,10,14,58,1,43,0,0,5,24,3,0,61,58
196895204f8711eb841542010a19c80f,5,0,3,9,2,2,2,6,5,3,201,4,7,69,130,0,2,6,0,4,14,1,1,26,2,4,26,180,6,1,2,16,2,3,14,4,0,92,55,0,11,18,4,0,8,104
196895984f8711eb841542010a19c80f,2,0,0,0,1,4,3,6,3,0,1,7,9,2,12,0,4,11,0,3,52,0,0,42,0,121,3,45,16,3,0,1,3,1,12,9,0,4,0,1,2,6,4,0,12,39
196895fc4f8711eb841542010a19c80f,17,1,11,39,9,24,25,18,25,14,217,54,54,36,147,10,55,45,7,281,307,5,9,98,14,11,31,584,31,43,11,6,45,10,347,6,33,72,81,37,96,332,35,0,48,489
196896884f8711eb841542010a19c80f,8,18,621,26,1,400,19,12,357,4,14,73,16,2,33,24,9,3,1,12,19,4,16,281,19,79,14,19,78,6,5,4,7,141,26,192,13,111,1,10,16,32,15,1,16,121
196897144f8711eb841542010a19c80f,3,3,9,1,0,15,0,107,9,2,7,12,11,2,14,1,3,0,0,5,22,1,6,9,0,6,5,223,12,54,0,0,4,1,24,8,3,7,2,1,1,86,6,0,17,50
196897644f8711eb841542010a19c80f,3,0,3,66,1,4,2,6,3,24,105,3,7,48,16,1,1,13,0,2,15,0,4,62,11,8,41,127,9,4,2,42,4,0,13,10,1,311,31,2,12,16,7,0,19,88
196897e64f8711eb841542010a19c80f,6,0,5,1,4,1,3,2,5,0,8,7,10,0,5,0,2,30,1,6,113,4,1,13,0,121,2,323,10,6,1,2,3,1,9,4,2,8,0,0,5,8,1,0,28,33
196898684f8711eb841542010a19c80f,5,0,3,2,5,4,7,5,5,0,6,4,7,0,14,0,1,41,5,6,95,1,2,24,0,142,2,79,21,0,0,3,3,1,15,17,0,4,0,0,6,8,3,4,33,32
196898ea4f8711eb841542010a19c80f,3,0,1,29,1,3,3,2,4,15,210,8,7,62,143,4,3,3,1,1,10,1,2,38,8,0,64,127,5,4,0,17,2,3,9,4,1,525,109,3,23,10,3,0,8,89
196899444f8711eb841542010a19c80f,1,0,1,7,6,2,5,11,3,1,2,1,7,1,14,0,5,10,0,5,93,1,0,6,0,4,4,316,9,7,2,1,4,0,309,8,0,5,1,2,3,14,2,1,11,33
196899d04f8711eb841542010a19c80f,6,0,1,1,1,6,5,3,4,0,4,6,9,2,12,2,3,11,1,22,47,4,1,10,0,84,6,9,121,6,1,1,4,3,16,25,2,10,0,1,4,26,6,0,15,42
19689a5c4f8711eb841542010a19c80f,1,3,5,1,0,4,3,3,4,0,5,6,6,0,23,1,7,26,11,49,80,1,4,4,0,1,7,21,80,9,0,1,1,5,176,71,3,15,0,3,0,262,3,1,25,37
19689aac4f8711eb841542010a19c80f,1,0,0,2,10,10,0,2,5,3,1,4,3,0,7,3,3,81,0,1,466,0,1,9,1,166,1,28,23,4,0,13,3,1,8,15,0,3,0,2,5,10,5,2,154,48
19689b384f8711eb841542010a19c80f,2,0,0,1,23,4,1,5,2,0,3,1,7,0,10,2,2,48,3,3,196,0,2,38,0,4,3,445,6,2,0,1,2,0,260,2,1,2,2,3,1,6,5,0,15,42
19689bb04f8711eb841542010a19c80f,3,4,820,18,3,198,33,5,463,0,11,70,10,6,20,1,1,0,0,5,28,2,4,74,20,44,13,17,55,5,3,12,5,81,15,77,6,265,1,1,8,17,5,3,14,47
19689c0a4f8711eb841542010a19c80f,1,0,1,2,17,4,3,2,1,0,6,6,6,3,9,1,2,96,6,1,198,0,0,19,0,3,3,478,10,5,1,0,4,2,257,3,4,4,0,2,2,9,0,1,58,34
19689c824f8711eb841542010a19c80f,5,0,5,15,3,9,5,10,11,1,283,9,11,97,863,7,4,20,2,14,48,1,1,7,21,5,41,879,14,5,1,23,9,1,18,8,2,88,5,2,145,27,10,1,19,123
19689d0e4f8711eb841542010a19c80f,1,0,2,2,4,7,0,3,4,0,6,6,8,2,12,0,3,34,0,7,214,1,0,15,2,8,5,93,9,2,1,3,6,1,437,4,2,7,1,3,0,13,6,0,33,42
19689d9a4f8711eb841542010a19c80f,5,0,1,10,0,4,2,8,2,4,203,6,17,39,15,6,13,1,0,2,15,0,0,20,9,0,32,54,7,3,0,14,4,2,7,5,2,149,20,1,13,10,8,0,9,81
19689df44f8711eb841542010a19c80f,4,0,3,9,1,4,5,2,7,24,470,5,5,49,309,2,3,2,0,0,19,1,2,66,4,3,27,797,8,8,0,6,3,3,20,2,1,154,110,1,1002,13,5,0,7,106
19689e804f8711eb841542010a19c80f,0,0,3,2,8,7,5,6,4,0,1,4,9,1,17,0,2,26,1,7,47,1,1,17,3,188,7,70,10,11,1,3,8,4,22,6,3,4,1,1,5,22,9,1,12,47
19689ef84f8711eb841542010a19c80f,3,1,2,25,5,3,1,5,6,6,233,9,29,58,91,21,5,7,0,3,20,0,0,63,13,5,53,183,11,10,0,38,4,4,41,8,5,311,108,2,72,32,4,1,7,251
19689f484f8711eb841542010a19c80f,1,0,7,1,3,4,3,7,11,0,7,9,3,0,8,2,0,17,0,0,120,1,1,36,1,140,4,25,9,8,1,3,5,0,11,3,1,8,1,1,3,14,6,0,39,47
19689fca4f8711eb841542010a19c80f,3,1,3,2,9,4,0,4,3,0,3,1,13,3,13,0,2,62,5,8,152,0,0,20,1,4,0,262,14,3,0,0,1,2,419,4,2,3,0,4,4,19,7,0,21,35
1968a0ba4f8711eb841542010a19c80f,5,0,5,2,8,3,5,2,6,2,1,8,3,1,8,1,1,3,1,6,83,0,7,5,1,5,2,36,24,280,0,0,1,0,122,52,0,3,0,2,3,309,6,23,22,43
1968a10a4f8711eb841542010a19c80f,27,0,3,1,1,2,2,1,5,0,110,6,4,18,121,2,3,3,0,4,16,0,2,40,0,0,15,84,4,3,2,2,1,1,7,3,2,67,14,2,25,9,2,1,12,131
1968a18c4f8711eb841542010a19c80f,1,1,2,1,0,2,2,5,6,0,2,10,4,2,11,2,0,10,1,4,21,0,2,38,2,242,6,60,10,5,0,1,7,3,13,6,2,3,0,2,4,14,7,0,7,41
1968a20e4f8711eb841542010a19c80f,5,0,2,1,25,3,3,8,7,1,1,13,2,1,13,5,4,28,3,3,146,0,4,9,0,221,3,21,161,6,1,3,3,0,17,59,2,3,1,3,2,140,2,0,76,41
1968a29a4f8711eb841542010a19c80f,2,3,35,10,24,25,11,6,26,0,7,16,10,0,12,0,1,59,8,7,240,0,4,63,4,164,3,300,10,5,1,7,5,5,19,27,1,21,0,4,0,42,8,0,131,62
1968a2f44f8711eb841542010a19c80f,2,0,4,23,17,4,5,5,4,43,317,2,23,97,56,25,7,66,1,7,153,0,0,99,9,174,49,227,22,6,0,31,5,2,27,37,2,161,66,3,55,18,9,1,58,129
1968a36c4f8711eb841542010a19c80f,1,2,4,1,10,5,9,6,3,0,5,5,5,2,8,4,1,24,1,45,156,0,1,4,0,130,2,12,149,9,1,3,5,0,13,37,0,5,0,2,1,20,8,0,23,24
1968a3ee4f8711eb841542010a19c80f,3,0,3,1,36,5,2,2,8,0,5,7,7,1,8,8,2,15,5,31,195,1,6,1,1,158,4,7,137,6,1,2,3,1,7,74,5,5,0,1,5,103,4,2,36,36
1968a4484f8711eb841542010a19c80f,2,0,4,3,2,7,3,4,9,0,39,0,8,17,21,0,5,5,0,4,8,1,2,13,1,6,8,16,13,3,0,6,8,0,5,1,4,70,6,2,13,14,12,1,11,53
1968a4d44f8711eb841542010a19c80f,2,0,6,1,4,3,4,4,7,0,3,6,6,0,6,1,0,61,20,3,446,0,1,124,1,165,2,51,15,2,0,1,4,3,8,28,1,6,0,1,3,12,4,0,88,39
1968a5564f8711eb841542010a19c80f,4,0,3,1,3,6,1,8,6,0,7,2,2,1,5,3,0,5,6,5,73,0,1,3,1,111,6,14,15,9,1,0,4,0,11,27,5,5,0,2,6,66,7,0,20,30
1968a5b04f8711eb841542010a19c80f,1,0,2,45,3,6,7,6,3,11,428,4,6,63,95,1,0,2,0,5,9,0,2,90,4,1,44,203,10,4,1,13,8,2,13,3,2,159,43,0,31,11,3,0,7,47
1968a63c4f8711eb841542010a19c80f,2,0,1,0,4,3,3,4,3,1,3,8,1,0,6,3,1,8,0,1,56,0,2,20,0,165,2,90,7,4,0,2,1,1,9,2,4,5,1,0,4,12,5,0,14,29
1968a6be4f8711eb841542010a19c80f,4,1,1,1,8,1,5,4,3,0,4,1,7,0,12,3,3,27,3,17,117,0,3,6,1,185,2,10,145,3,2,1,4,2,12,80,3,11,0,0,2,15,3,0,41,36
1968a7184f8711eb841542010a19c80f,2,0,4,3,5,2,3,3,3,0,3,6,11,0,8,2,4,52,3,3,127,6,1,8,0,1,2,49,21,6,0,3,4,3,211,9,7,6,2,0,1,20,8,2,38,34
1968a7a44f8711eb841542010a19c80f,0,0,8,5,2,5,6,2,6,0,2,3,8,4,14,3,2,11,0,4,58,1,1,22,1,193,2,69,7,4,0,3,4,0,12,5,3,3,0,1,2,12,2,0,14,27
1968a84e4f8711eb841542010a19c80f,1,0,5,1,30,3,5,5,7,0,6,4,4,0,14,1,3,51,5,8,105,0,3,5,0,1,4,568,10,5,0,2,7,2,208,10,10,5,0,1,8,87,1,0,17,39
1968a8ee4f8711eb841542010a19c80f,3,0,1,1,3,2,3,10,3,0,5,4,6,2,12,1,2,15,1,7,66,1,0,7,0,185,4,30,11,2,3,1,3,1,11,14,4,13,0,1,2,13,3,1,19,46
1968a9484f8711eb841542010a19c80f,2,0,1,2,4,5,3,6,4,1,3,4,6,1,9,4,4,19,0,1,240,2,1,28,0,217,5,513,7,4,3,13,5,1,9,6,1,9,0,2,5,10,5,1,32,41
1968a9d44f8711eb841542010a19c80f,3,0,3,3,17,2,4,1,3,0,4,6,9,2,13,2,2,66,17,4,523,0,1,59,0,265,2,53,35,9,2,7,2,0,6,12,1,5,0,1,4,60,5,0,166,42
1968aa564f8711eb841542010a19c80f,69,0,3,26,1,5,3,4,4,9,196,3,5,9,371,2,2,2,0,2,13,0,1,387,0,5,27,140,11,7,1,3,1,2,9,2,10,62,22,0,286,15,6,0,14,28
1968aab04f8711eb841542010a19c80f,5,0,0,4,8,9,4,0,1,0,2,3,6,1,11,1,1,83,5,1,390,2,0,77,0,176,4,193,2,5,1,1,5,1,7,3,2,1,0,2,3,7,4,0,103,31
1968ab284f8711eb841542010a19c80f,1,12,288,5,1,330,16,3,138,1,6,16,6,1,19,1,6,5,0,3,13,3,8,54,2,25,7,19,37,7,0,2,4,48,14,50,3,52,0,2,6,17,4,0,9,31
1968abb44f8711eb841542010a19c80f,2,0,2,1,0,2,5,10,3,1,3,1,3,0,16,1,1,9,1,1,23,0,1,6,0,64,9,14,13,3,0,0,5,1,10,7,1,6,2,2,3,11,4,0,11,45
1968ac044f8711eb841542010a19c80f,11,22,427,22,37,410,33,7,166,0,10,59,9,1,28,8,2,48,16,92,407,1,13,220,36,524,13,97,311,9,4,25,11,130,622,331,8,188,1,1,8,61,9,0,114,73
1968ac904f8711eb841542010a19c80f,2,0,4,2,0,5,5,3,8,0,3,2,2,1,10,2,2,13,0,4,57,0,0,12,0,94,6,32,8,6,0,0,2,0,7,9,1,4,0,2,4,14,4,0,19,35
1968ad1c4f8711eb841542010a19c80f,2,0,2,0,2,3,1,5,8,0,2,3,5,2,9,39,2,31,7,11,282,0,1,3,1,159,7,34,38,4,2,0,3,2,10,35,0,2,0,1,1,14,2,0,50,28
1968ada84f8711eb841542010a19c80f,1,0,1,2,14,6,6,3,5,1,9,7,7,2,20,3,4,50,9,2,280,1,2,82,1,304,4,192,18,9,0,1,2,3,18,4,3,9,0,0,4,23,5,0,129,29
1968ae024f8711eb841542010a19c80f,7,0,2,2,17,6,4,3,7,0,5,2,17,2,12,0,1,65,11,1,345,3,0,22,1,226,1,332,7,3,1,4,3,2,12,13,1,3,3,0,1,36,3,1,142,40
1968ae984f8711eb841542010a19c80f,0,0,4,2,5,5,1,4,7,1,4,1,7,2,11,0,1,0,0,5,19,0,1,9,1,4,2,20,20,2,1,2,2,0,195,2,0,4,0,2,5,18,2,5,12,37
1968af1a4f8711eb841542010a19c80f,7,6,893,14,0,400,24,10,953,0,7,56,13,0,21,3,6,8,1,2,20,1,8,41,14,62,7,16,89,14,0,5,3,84,11,42,1,470,0,1,6,21,10,0,14,64
1968af9c4f8711eb841542010a19c80f,2,0,3,2,1,4,6,7,8,0,8,9,5,1,14,2,0,3,0,5,36,0,0,2,0,173,5,5,65,4,3,5,6,0,23,27,0,6,1,0,6,17,8,1,19,38
1968b01e4f8711eb841542010a19c80f,1,0,1,1,14,5,4,6,8,1,8,2,13,0,17,1,2,39,5,8,380,1,1,37,1,268,4,126,8,2,1,0,4,1,11,11,3,8,0,1,1,11,1,2,58,37
1968b0aa4f8711eb841542010a19c80f,1,2,36,0,1,5,2,329,15,0,9,7,4,1,16,2,0,6,0,1,13,1,1,60,1,1,4,285,5,47,15,0,0,3,24,13,2,7,0,2,2,38,6,0,6,38
1968b1044f8711eb841542010a19c80f,2,1,0,3,25,2,1,5,1,0,3,2,17,2,7,11,2,101,9,2,554,0,4,20,1,354,5,323,12,1,0,2,4,1,9,4,0,4,0,2,4,13,3,0,253,34
1968b1864f8711eb841542010a19c80f,3,0,3,5,25,3,2,5,6,0,0,1,3,0,11,4,1,29,6,39,427,0,6,4,3,3,1,16,308,5,0,1,4,0,368,71,2,6,0,0,3,291,1,0,54,52
1968b2084f8711eb841542010a19c80f,3,0,5,108,14,6,3,12,12,12,777,3,13,171,37,9,3,40,8,6,509,0,3,204,25,178,40,826,12,9,0,58,0,2,17,7,13,739,164,1,133,14,6,0,70,207
1968b28a4f8711eb841542010a19c80f,2,1,322,12,2,253,13,4,176,0,3,22,4,3,19,1,3,4,0,3,20,1,4,39,8,37,9,22,28,3,1,10,7,39,13,22,4,89,0,3,2,20,1,2,20,51
